"","TransitionGroupID","Model_Code","annual_probability","BpS_Name","...1","BLUE","ACRES","REL_PERCENT","annual_dist_acres"
"515","Non Replacement Fire","11670_1_7_9",0.0089638,"Rocky Mountain Poor-Site Lodgepole Pine Forest",41,0,8055,0.2,72.203409
"516","Non Replacement Fire","11700_2_3_7",0.0713584,"Klamath-Siskiyou Xeromorphic Serpentine Savanna and Chaparral",31,0,16920,0.4,1207.384128
"517","Non Replacement Fire","11700_2_3_7",0.0713584,"Klamath-Siskiyou Xeromorphic Serpentine Savanna and Chaparral",62,0,2,0,0.1427168
"518","Non Replacement Fire","11700_2_3_7",0.0713584,"Klamath-Siskiyou Xeromorphic Serpentine Savanna and Chaparral",101,0,160,0,11.417344
"519","Non Replacement Fire","11720_7",0.0375924,"Sierran-Intermontane Desert Western White Pine-White Fir Woodland",103,0.901960784,862,0,32.4046488
"520","Non Replacement Fire","11740_1_7",0.003268,"North Pacific Dry-Mesic Silver Fir-Western Hemlock-Douglas-fir Forest",42,0.988235294,7350,0.2,24.0198
"521","Optional 1","10360_1_2",0.0005308,"North Pacific Hypermaritime Sitka Spruce Forest",30,0.890196078,16720,0.4,8.874976
"522","Optional 1","10630_2_7",0.0049734,"North Pacific Broadleaf Landslide Forest and Shrubland",64,0.639215686,2,0,0.0099468
"523","Optional 1","10630_2_7",0.0049734,"North Pacific Broadleaf Landslide Forest and Shrubland",89,0.639215686,11,0,0.0547074
"524","Optional 1","10680_1_7",0.0010232,"North Pacific Dry and Mesic Alpine Dwarf-Shrubland or Fell-field or Meadow",90,0.490196078,264,0,0.2701248
"525","Optional 1","11260_1_7_8_9_10_19",0.0067398,"Inter-Mountain Basins Montane Sagebrush Steppe",96,0.662745098,81,0,0.5459238
"526","Optional 1","11520_2_3_7",0.0215512,"California Montane Riparian Systems",21,0.654901961,30554,0.7,658.4753648
"527","Optional 1","11520_2_3_7",0.0215512,"California Montane Riparian Systems",26,0.654901961,20749,0.5,447.1658488
"528","Optional 1","11520_2_3_7",0.0215512,"California Montane Riparian Systems",61,0.654901961,1495,0,32.219044
"529","Optional 1","11540_1_7_8_9",0.0087384,"Inter-Mountain Basins Montane Riparian Systems",24,0.458823529,24453,0.6,213.6800952
"530","Optional 2","11260_1_7_8_9_10_19",0.0283278,"Inter-Mountain Basins Montane Sagebrush Steppe",96,0.662745098,81,0,2.2945518
"531","Optional Types","10360_1_2",0.0005308,"North Pacific Hypermaritime Sitka Spruce Forest",30,0.890196078,16720,0.4,8.874976
"532","Optional Types","10630_2_7",0.0049734,"North Pacific Broadleaf Landslide Forest and Shrubland",64,0.639215686,2,0,0.0099468
"533","Optional Types","10630_2_7",0.0049734,"North Pacific Broadleaf Landslide Forest and Shrubland",89,0.639215686,11,0,0.0547074
"534","Optional Types","10680_1_7",0.0010232,"North Pacific Dry and Mesic Alpine Dwarf-Shrubland or Fell-field or Meadow",90,0.490196078,264,0,0.2701248
"535","Optional Types","11260_1_7_8_9_10_19",0.0350676,"Inter-Mountain Basins Montane Sagebrush Steppe",96,0.662745098,81,0,2.8404756
"536","Optional Types","11520_2_3_7",0.0215512,"California Montane Riparian Systems",21,0.654901961,30554,0.7,658.4753648
"537","Optional Types","11520_2_3_7",0.0215512,"California Montane Riparian Systems",26,0.654901961,20749,0.5,447.1658488
"538","Optional Types","11520_2_3_7",0.0215512,"California Montane Riparian Systems",61,0.654901961,1495,0,32.219044
"539","Optional Types","11540_1_7_8_9",0.0087384,"Inter-Mountain Basins Montane Riparian Systems",24,0.458823529,24453,0.6,213.6800952
"540","Replacement Fire","10080_1_2_3_7",0.0034672,"North Pacific Oak Woodland",63,0.470588235,715,0,2.479048
"541","Replacement Fire","10080_1_2_3_7",0.0034672,"North Pacific Oak Woodland",71,0.470588235,41,0,0.1421552
"542","Replacement Fire","10110_7",0.0080058,"Rocky Mountain Aspen Forest and Woodland",72,0.450980392,40,0,0.320232
"543","Replacement Fire","10150_2_3_4",0.0024466,"California Coastal Redwood Forest",38,0,8962,0.2,21.9264292
"544","Replacement Fire","10170_6_7_8_9_12_18",0.002253,"Columbia Plateau Western Juniper Woodland and Savanna",48,0.384313725,4248,0.1,9.570744
