"","VALUE","Freq","EVT_NAME","LFRDB","EVT_FUEL","EVT_FUEL_N","EVT_LF","EVT_PHYS","EVT_GP","EVT_GP_N","SAF_SRM","EVT_ORDER","EVT_CLASS","EVT_SBCLS","R","G","B","RED","GREEN","BLUE","ACRES","REL_PERCENT"
"97",9272,11540,"Temperate Pacific Subalpine-Montane Wet Meadow",9272,2236,"He Temperate Pacific Subalpine-Montane Wet Meadow","Herb","Riparian",675,"Inland Marshes and Prairies","SRM 217: Wetlands","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Perennial graminoid grassland",255,127,59,1,0.498039,0.231373,2566,0.1
"98",9301,296178,"California Ruderal Grassland and Meadow",9301,2270,"Sh California Ruderal Grassland Meadow & Scrub","Herb","Exotic Herbaceous",704,"Introduced Annual and Biennial Forbland","LF 54: Introduced Upland Vegetation - Herbaceous","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Annual Graminoid/Forb",255,105,46,1,0.411765,0.180392,65868,1.5
"99",9308,8708,"Great Basin & Intermountain Introduced Annual Grassland",9308,2273,"He Great Basin & Intermountain Introduced Annual Grassland","Herb","Exotic Herbaceous",702,"Introduced Annual Grassland","LF 54: Introduced Upland Vegetation - Herbaceous","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Annual Graminoid/Forb",255,105,46,1,0.411765,0.180392,1937,0
"100",9311,416,"North Pacific Maritime Coastal Sand Dune Ruderal Scrub",9311,2276,"Sh North Pacific Maritime Coastal Sand Dune Ruderal Scrub & Herb Vegetation","Shrub","Exotic Tree-Shrub",706,"Introduced Upland Vegetation-Shrub","LF 52: Introduced Upland Vegetation - Shrub","Shrub-dominated","Shrubland","Mixed evergreen-deciduous shrubland",255,105,46,1,0.411765,0.180392,93,0
"101",9326,109889,"Southern Vancouverian Lowland Ruderal Shrubland",9326,2277,"Sh Southern Vancouverian Lowland Ruderal Grassland & Shrubland","Shrub","Exotic Tree-Shrub",706,"Introduced Upland Vegetation-Shrub","LF 52: Introduced Upland Vegetation - Shrub","Shrub-dominated","Shrubland","Mixed evergreen-deciduous shrubland",255,105,46,1,0.411765,0.180392,24439,0.6
"102",9328,343,"Interior Western North American Temperate Ruderal Shrubland",9328,2279,"Sh Interior Western North American Temperate Ruderal Grassland & Shrubland","Shrub","Exotic Tree-Shrub",706,"Introduced Upland Vegetation-Shrub","LF 52: Introduced Upland Vegetation - Shrub","Shrub-dominated","Shrubland","Mixed evergreen-deciduous shrubland",255,105,46,1,0.411765,0.180392,76,0
"103",9337,18,"California Ruderal Scrub",9301,2270,"Sh California Ruderal Grassland Meadow & Scrub","Shrub","Exotic Tree-Shrub",706,"Introduced Upland Vegetation-Shrub","LF 52: Introduced Upland Vegetation - Shrub","Shrub-dominated","Shrubland","Mixed evergreen-deciduous shrubland",255,105,46,1,0.411765,0.180392,4,0
"104",9629,8805,"Mediterranean California Foothill and Lower Montane Riparian Shrubland",9129,2152,"Tr California Montane Riparian Systems","Shrub","Riparian",635,"Western Riparian Woodland and Shrubland","SRM 203: Riparian Woodland","Shrub-dominated","Shrubland","Mixed evergreen-deciduous shrubland",81,180,141,0.317647,0.705882,0.552941,1958,0
"105",9633,1650,"Mediterranean California Serpentine Foothill and Lower Montane Riparian Shrubland and Seep",9133,2152,"Tr California Montane Riparian Systems","Shrub","Riparian",635,"Western Riparian Woodland and Shrubland","SRM 203: Riparian Woodland","Shrub-dominated","Shrubland","Mixed evergreen-deciduous shrubland",81,180,141,0.317647,0.705882,0.552941,367,0
"106",9667,340,"North Pacific Hypermaritime Shrub Headland",9167,2234,"Sh North Pacific Hypermaritime Shrub and Herbaceous Headland","Shrub","Shrubland",609,"Pacific Coastal Scrub","SRM 204: Northern Coastal Shrub","Shrub-dominated","Shrubland","Mixed evergreen-deciduous shrubland",201,116,30,0.788235,0.454902,0.117647,76,0
"107",9811,256,"North Pacific Maritime Coastal Sand Dune Ruderal Herb Vegetation",9311,2276,"Sh North Pacific Maritime Coastal Sand Dune Ruderal Scrub & Herb Vegetation","Herb","Exotic Herbaceous",703,"Introduced Perennial Grassland and Forbland","LF 54: Introduced Upland Vegetation - Herbaceous","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Perennial graminoid grassland",255,105,46,1,0.411765,0.180392,57,0
"108",9826,151651,"Southern Vancouverian Lowland Ruderal Grassland",9326,2277,"Sh Southern Vancouverian Lowland Ruderal Grassland & Shrubland","Herb","Exotic Herbaceous",703,"Introduced Perennial Grassland and Forbland","LF 54: Introduced Upland Vegetation - Herbaceous","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Perennial graminoid grassland",255,105,46,1,0.411765,0.180392,33726,0.8
"109",9828,2564,"Interior Western North American Temperate Ruderal Grassland",9328,2279,"Sh Interior Western North American Temperate Ruderal Grassland & Shrubland","Herb","Exotic Herbaceous",703,"Introduced Perennial Grassland and Forbland","LF 54: Introduced Upland Vegetation - Herbaceous","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Perennial graminoid grassland",255,105,46,1,0.411765,0.180392,570,0
